applicant_id,age,education_level,gig_platforms,num_platforms,work_experience,monthly_income,seasonal_variation,income_volatility,savings_balance,debt_to_income_ratio,credit_score,existing_loans,loan_amount_requested,transaction_frequency,avg_monthly_expenses,credit_card_utilization,subscription_services,financial_emergencies_last_year,inflation_rate,reason_for_loan,platform_ratings,customer_feedback_score,work_consistency,penalties,alternative_income_source,loan_coapplicant,location,urban_rural,avg_platform_tenure,family_dependents,cost_of_living_index,loan_approved
1475,36,High School,Fiverr,1,10.0,,1.45,17516,,0.1482872364993965,900.0,2,24829,19,38431.0,17,2,2,7.0,Business Expansion,Fiverr:4.7,91.0,3,1,No,No,Maharashtra,Rural,13.0,1.0,1.15,1
1461,48,High School,Amazon Flex,1,,42911.0,0.9,7645,116924.0,0.18560848625887522,,0,32241,11,39577.0,76,0,1,4.35,Education,Amazon Flex:4.8,92.8,4,0,Yes,Yes,Maharashtra,Urban,12.0,1.0,1.15,1
1751,36,Graduate,"Swiggy, Ola",2,0.0,51497.0,1.3,13270,149254.0,0.24141851466856695,798.0,1,28578,98,21362.0,23,1,1,7.07,Education,Swiggy:3.9; Ola:3.1,68.2,4,0,No,No,Delhi,Rural,39.0,4.0,1.25,0
1926,29,Graduate,Upwork,1,10.0,32404.0,1.0,8509,65261.0,0.27125007042698035,600.0,1,21889,53,38520.0,70,0,0,3.31,Other,Upwork:3.3,66.9,5,0,No,Yes,Gujarat,Urban,12.0,2.0,1.0,0
2596,44,High School,Rapido,1,,38870.0,0.8,5150,72897.0,0.21688193541332818,,0,34400,22,,26,2,4,6.83,Other,Rapido:4.3,86.3,4,0,No,No,Uttar Pradesh,Rural,39.0,2.0,0.95,0
3064,57,High School,"Rapido, UrbanClap, Upwork",3,,31899.0,0.9500000000000001,5236,50419.0,0.2113974790963279,588.0,0,11358,84,5024.0,66,2,3,3.09,Education,Rapido:4.7; UrbanClap:4.4; Upwork:4.4,90.3,5,0,No,Yes,Delhi,Rural,39.0,0.0,1.25,0
1223,36,High School,"Zomato, Swiggy, Rapido",3,0.0,50175.0,1.5,14620,79478.0,0.2902126059445796,804.0,0,480156,42,46983.0,50,2,1,6.83,Home Renovation,Zomato:4.6; Swiggy:3.7; Rapido:3.0,70.7,5,1,Yes,No,Uttar Pradesh,Rural,35.666666666666664,3.0,0.95,0
2386,56,Graduate,"UrbanClap, Ola",2,0.0,6600.0,1.2,1064,8962.0,0.1541688089543213,351.0,0,311631,89,43721.0,22,2,2,5.05,Other,UrbanClap:4.5; Ola:3.6,83.6,7,0,No,No,Uttar Pradesh,Rural,9.0,2.0,0.95,0
2231,50,Graduate,Fiverr,1,1.0,14067.0,0.8500000000000001,2921,35842.0,0.1814555648156629,454.0,0,426691,58,7321.0,78,0,2,4.39,Other,Fiverr:4.2,85.0,7,0,No,Yes,Delhi,Rural,53.0,2.0,1.25,0
2321,43,High School,Ola,1,8.0,30526.0,1.35,5472,41823.0,0.12348573357469504,581.0,0,33336,86,49553.0,62,4,0,5.76,Other,Ola:3.8,80.0,5,2,Yes,No,Rajasthan,Rural,57.0,0.0,0.93,0
1933,37,Graduate,"Fiverr, Dunzo",2,13.0,46196.0,1.4,5605,135402.0,0.23256661508318452,763.0,1,48207,96,58563.0,31,0,4,4.25,Vehicle Purchase,Fiverr:4.0; Dunzo:4.2,80.0,5,0,Yes,No,Karnataka,Urban,21.5,2.0,1.1,1
198,53,Postgraduate,Zomato,1,1.0,26940.0,0.8500000000000001,2348,,0.2054512405576232,,1,41874,12,54242.0,61,2,0,5.91,Other,Zomato:4.8,95.6,4,1,No,No,Rajasthan,Urban,29.0,2.0,0.93,0
2010,31,Graduate,UrbanClap,1,11.0,45611.0,1.15,6884,80900.0,0.16792937203912592,752.0,0,191425,78,5173.0,23,0,2,5.37,Medical Emergency,UrbanClap:3.7,72.6,6,0,No,No,Rajasthan,Urban,5.0,1.0,0.93,1
3655,53,Graduate,Swiggy,1,8.0,18832.0,0.8,3953,47025.0,0.34013099979769235,512.0,2,10911,28,44371.0,72,0,1,7.04,Education,Swiggy:3.8,71.6,3,0,Yes,No,Delhi,Rural,34.0,2.0,1.25,0
4003,27,Graduate,"Upwork, Dunzo",2,8.0,,1.4,1378,34091.0,0.2706487586333859,,0,219674,35,,48,1,0,5.81,Vehicle Purchase,Upwork:4.5; Dunzo:3.2,75.6,2,0,No,No,Maharashtra,Rural,10.0,2.0,1.15,0
2732,41,High School,Rapido,1,7.0,34249.0,0.8,4736,82997.0,0.24970242546781898,636.0,0,40763,10,66649.0,85,4,4,7.01,Business Expansion,Rapido:4.8,95.6,4,0,Yes,Yes,Telangana,Rural,24.0,3.0,1.07,0
336,26,Graduate,"Zomato, Ola",2,9.0,33474.0,0.8,4142,72945.0,0.19326307343901877,618.0,0,210672,65,62225.0,16,4,4,6.31,Medical Emergency,Zomato:3.9; Ola:3.1,72.6,2,0,No,No,Gujarat,Urban,21.5,1.0,1.0,0
4563,49,,Zomato,1,12.0,69718.0,1.4,10788,183811.0,0.11744694043376902,900.0,0,23077,27,14559.0,49,0,1,6.87,Education,Zomato:4.9,102.5,6,0,Yes,No,Maharashtra,Rural,28.0,1.0,1.15,1
1851,25,Graduate,"Upwork, Dunzo",2,14.0,29711.0,0.8,2605,73464.0,0.2069986134573673,605.0,0,42658,19,,43,4,3,7.41,Home Renovation,Upwork:4.7; Dunzo:4.3,86.1,5,1,No,No,Tamil Nadu,,26.0,0.0,1.05,0
716,47,High School,"Dunzo, Ola",2,11.0,34374.0,1.5,6167,,0.1338847480394821,580.0,0,24803,14,37080.0,43,3,1,5.26,Debt Consolidation,Dunzo:3.5; Ola:3.6,74.4,6,1,Yes,No,West Bengal,Urban,34.5,0.0,0.9,0
3668,42,High School,"UrbanClap, Rapido",2,11.0,41926.0,1.25,5075,61631.0,0.2807399565376962,687.0,0,24563,64,55121.0,42,3,3,5.25,Medical Emergency,UrbanClap:3.2; Rapido:4.3,78.5,2,4,No,No,Karnataka,,12.5,2.0,1.1,0
1172,37,Graduate,Uber,1,13.0,52018.0,1.2,8355,94030.0,0.3533467721561753,,2,131575,68,59995.0,17,4,2,5.01,Business Expansion,Uber:3.9,78.0,4,0,No,Yes,Maharashtra,Rural,54.0,2.0,1.15,1
2713,29,,"UrbanClap, Swiggy",2,4.0,,1.45,14954,,0.2965012954219939,900.0,0,48929,60,30479.0,14,1,4,3.28,Debt Consolidation,UrbanClap:4.8; Swiggy:4.8,91.5,5,0,No,No,Maharashtra,Urban,50.0,2.0,1.15,1
4578,51,Graduate,"Amazon Flex, Swiggy",2,10.0,30370.0,0.9500000000000001,5573,43529.0,0.13291679931061995,622.0,1,170919,23,40353.0,61,3,3,3.88,Business Expansion,Amazon Flex:3.5; Swiggy:3.3,66.0,5,0,Yes,Yes,Delhi,Urban,24.0,1.0,1.25,0
1181,37,,Dunzo,1,,31844.0,1.15,3856,67812.0,0.2766304773559095,613.0,0,21690,33,34145.0,78,2,3,5.56,Vehicle Purchase,Dunzo:3.8,72.6,1,0,No,No,West Bengal,Rural,20.0,1.0,0.9,0
1660,58,Graduate,Dunzo,1,1.0,,1.15,6803,118732.0,0.22309618644062157,759.0,0,332628,40,40457.0,12,1,3,3.35,Other,Dunzo:3.2,60.8,5,0,No,Yes,Rajasthan,Urban,28.0,0.0,0.93,0
4440,59,High School,"Amazon Flex, Fiverr, Rapido",3,8.0,33327.0,1.05,3486,,0.12694082621837904,601.0,0,30131,53,11050.0,65,2,0,4.06,Business Expansion,Amazon Flex:4.1; Fiverr:3.6; Rapido:3.8,80.9,5,0,Yes,No,Telangana,Urban,40.666666666666664,2.0,1.07,0
804,41,Graduate,"Swiggy, Dunzo",2,9.0,,1.15,11613,98303.0,0.1634225846592668,738.0,0,18949,73,49034.0,11,4,0,4.33,Debt Consolidation,Swiggy:3.7; Dunzo:4.5,82.6,6,0,No,No,Tamil Nadu,Urban,35.5,4.0,1.05,1
4816,55,Postgraduate,Zomato,1,11.0,22798.0,1.2,1974,49746.0,0.2078382014661609,517.0,0,21367,50,8492.0,71,4,3,6.96,Medical Emergency,Zomato:3.5,69.3,3,0,Yes,No,Rajasthan,Rural,49.0,1.0,0.93,0
2430,54,High School,Amazon Flex,1,9.0,26198.0,1.2,3450,60931.0,0.3818598382326553,549.0,2,301129,20,23949.0,87,3,4,6.76,Medical Emergency,Amazon Flex:3.9,74.5,1,0,Yes,No,Maharashtra,Rural,54.0,1.0,1.15,0
4396,30,Graduate,"Uber, UrbanClap",2,7.0,38354.0,1.0,7229,110929.0,0.25819754384971916,,0,12414,77,,85,1,3,6.66,Medical Emergency,Uber:3.8; UrbanClap:4.1,74.4,4,1,No,No,West Bengal,Rural,28.0,0.0,0.9,0
2666,51,High School,"Swiggy, Fiverr",2,0.0,39544.0,0.9,10377,100847.0,0.28223119108394773,680.0,1,48300,60,60371.0,86,0,3,4.43,Other,Swiggy:4.3; Fiverr:4.2,84.1,3,0,No,No,Tamil Nadu,Rural,42.0,3.0,1.05,0
2645,35,Postgraduate,Rapido,1,5.0,49337.0,1.35,13175,93982.0,0.16705931313673342,820.0,0,35640,79,,25,2,3,6.02,Business Expansion,Rapido:4.4,90.7,6,0,No,No,Karnataka,Rural,19.0,0.0,1.1,1
4191,44,Graduate,"UrbanClap, Dunzo, Rapido",3,13.0,23656.0,1.35,3285,62591.0,0.3060714450290928,493.0,1,47296,57,8146.0,40,4,2,4.65,Home Renovation,UrbanClap:3.6; Dunzo:4.7; Rapido:4.7,82.0,2,1,No,No,Delhi,Rural,31.333333333333332,0.0,1.25,0
4235,56,Graduate,Rapido,1,6.0,35822.0,1.15,6627,53249.0,0.2362032521454025,667.0,0,28027,76,,60,3,3,6.17,Home Renovation,Rapido:3.1,61.4,5,0,No,Yes,Karnataka,Urban,38.0,2.0,1.1,0
1967,23,High School,UrbanClap,1,8.0,50906.0,1.4,2903,100572.0,0.16313288062436923,762.0,2,34173,18,5731.0,54,2,0,5.22,Business Expansion,UrbanClap:3.2,64.7,5,0,Yes,No,Gujarat,Urban,38.0,5.0,1.0,0
2380,51,High School,UrbanClap,1,7.0,28786.0,0.9500000000000001,8482,80523.0,0.24831250778170258,617.0,0,14481,99,42170.0,39,4,1,5.5,Other,UrbanClap:3.6,69.6,6,0,Yes,No,Karnataka,Urban,43.0,1.0,1.1,0
435,50,Postgraduate,Swiggy,1,1.0,45819.0,1.2,3414,95669.0,0.2042054833772535,763.0,0,28637,66,12056.0,83,2,0,3.65,Medical Emergency,Swiggy:3.6,70.7,4,1,No,No,Gujarat,Rural,20.0,1.0,1.0,1
4737,26,Graduate,UrbanClap,1,13.0,49086.0,1.25,8565,121192.0,0.10661692689109836,810.0,0,436802,46,28349.0,20,1,3,4.63,Debt Consolidation,UrbanClap:4.3,84.6,3,0,No,Yes,West Bengal,Urban,7.0,4.0,0.9,1
240,23,High School,Zomato,1,4.0,57134.0,1.35,3013,99458.0,0.14127649292432842,869.0,0,48574,29,,69,4,0,5.09,Debt Consolidation,Zomato:4.2,81.1,7,0,No,No,Tamil Nadu,Rural,40.0,1.0,1.05,1
1506,43,Graduate,"Uber, Swiggy",2,7.0,42674.0,1.3,11642,104916.0,0.2987144342981722,772.0,0,11305,47,56274.0,66,0,0,4.09,Debt Consolidation,Uber:3.0; Swiggy:3.4,59.8,2,0,Yes,No,Delhi,Rural,44.5,1.0,1.25,0
2705,33,Graduate,"Upwork, UrbanClap",2,10.0,40008.0,1.3,2224,50313.0,0.2724627131225346,673.0,1,48373,55,56168.0,82,1,4,6.81,Business Expansion,Upwork:4.8; UrbanClap:4.5,93.6,2,0,Yes,No,Delhi,Rural,9.0,3.0,1.25,0
420,52,Graduate,Uber,1,13.0,42760.0,1.2,3174,85730.0,0.1765399444204072,707.0,0,41503,59,,25,4,1,3.86,Home Renovation,Uber:4.9,98.3,4,0,No,No,Bihar,Urban,46.0,4.0,0.85,1
341,56,High School,Swiggy,1,11.0,,1.45,3390,63755.0,0.12925011232612882,,0,43734,88,54902.0,83,2,3,3.79,Business Expansion,Swiggy:4.2,80.0,3,0,No,No,Uttar Pradesh,Rural,34.0,0.0,0.95,0
2062,30,,Zomato,1,13.0,35840.0,0.8500000000000001,2636,,0.21739658109026924,680.0,2,27396,98,42165.0,13,1,1,4.98,Other,Zomato:3.7,76.5,3,0,Yes,No,Tamil Nadu,Rural,55.0,,1.05,0
66,39,Graduate,Uber,1,13.0,29966.0,0.9,6356,59304.0,0.34723630037763753,610.0,1,25537,42,69777.0,38,0,0,6.89,Business Expansion,Uber:3.4,67.7,5,0,Yes,No,Uttar Pradesh,Urban,13.0,1.0,0.95,0
1147,40,Postgraduate,"Dunzo, UrbanClap, Swiggy",3,11.0,42562.0,0.8500000000000001,6973,108436.0,0.33949735878409765,716.0,1,46818,94,46427.0,52,0,0,3.79,Home Renovation,Dunzo:4.6; UrbanClap:3.1; Swiggy:3.6,72.6,1,0,No,No,Maharashtra,Rural,36.333333333333336,2.0,1.15,0
3249,55,Graduate,"Zomato, Fiverr",2,12.0,28467.0,1.05,7754,37933.0,0.10896972969397985,571.0,0,17989,19,34008.0,57,1,0,3.36,Debt Consolidation,Zomato:4.3; Fiverr:3.6,82.9,4,0,No,No,Delhi,Rural,12.5,0.0,1.25,0
3048,50,Postgraduate,Fiverr,1,7.0,53955.0,1.5,4151,158821.0,0.20840728998141878,819.0,2,28030,82,44342.0,19,2,3,4.26,Education,Fiverr:3.8,78.4,2,0,No,No,Uttar Pradesh,Rural,17.0,1.0,0.95,0
453,33,Graduate,"Uber, Dunzo",2,8.0,26582.0,1.1,7616,41261.0,0.20144776417087518,478.0,0,26728,17,34628.0,51,3,0,3.02,Vehicle Purchase,Uber:4.2; Dunzo:3.2,72.1,7,0,Yes,No,Bihar,Rural,28.5,0.0,0.85,0
601,34,Postgraduate,"Uber, Rapido, Dunzo",3,8.0,27640.0,0.9500000000000001,4284,45060.0,0.29867056471023057,538.0,0,14208,57,62976.0,55,2,0,7.06,Home Renovation,Uber:4.6; Rapido:3.9; Dunzo:4.9,93.8,3,0,Yes,Yes,West Bengal,,36.333333333333336,0.0,0.9,0
4006,56,High School,Swiggy,1,5.0,19441.0,1.0,5659,44754.0,0.2988753633009914,509.0,0,42555,94,,69,0,3,6.99,Other,Swiggy:4.1,82.5,1,0,Yes,Yes,Bihar,Rural,12.0,0.0,0.85,0
1835,43,High School,Dunzo,1,7.0,,0.9500000000000001,3436,57898.0,0.18309771400125788,,0,489906,57,15689.0,16,0,3,4.5,Debt Consolidation,Dunzo:4.3,89.3,1,1,No,No,Maharashtra,,3.0,0.0,1.15,0
898,23,Graduate,Upwork,1,4.0,,1.45,2682,131557.0,0.27579042461642245,772.0,0,46452,70,,30,0,1,5.52,Debt Consolidation,Upwork:4.4,90.7,5,0,Yes,No,Rajasthan,Urban,11.0,2.0,0.93,1
3065,29,Postgraduate,Rapido,1,12.0,20827.0,1.35,1822,53661.0,0.10819886281537779,469.0,0,173106,50,6017.0,66,3,3,3.21,Medical Emergency,Rapido:4.1,85.5,1,0,No,No,Karnataka,Rural,46.0,5.0,1.1,0
3093,43,Graduate,"Upwork, Swiggy, Rapido",3,9.0,,1.45,10217,129453.0,0.29718662348769714,900.0,2,202897,91,51522.0,13,4,0,4.03,Debt Consolidation,Upwork:3.2; Swiggy:4.1; Rapido:3.6,70.9,4,0,Yes,Yes,Bihar,Rural,27.333333333333332,0.0,0.85,1
747,38,Graduate,Swiggy,1,,10066.0,1.2,2372,28852.0,0.12422230773866037,413.0,0,24014,68,6272.0,55,3,0,6.33,Medical Emergency,Swiggy:3.5,74.5,5,0,No,No,Gujarat,Rural,24.0,2.0,1.0,0
4771,22,High School,"Fiverr, Zomato, Ola",3,6.0,67819.0,1.2,7476,,0.25571935324970296,900.0,1,20951,76,57399.0,46,2,4,4.43,Home Renovation,Fiverr:4.1; Zomato:4.7; Ola:4.0,84.4,3,2,No,Yes,Maharashtra,Rural,50.0,2.0,1.15,1
3891,53,Graduate,Dunzo,1,4.0,28547.0,0.8500000000000001,4818,65156.0,0.2811622164766573,527.0,0,486555,69,53353.0,42,3,3,3.4,Vehicle Purchase,Dunzo:3.5,65.7,7,0,No,No,Tamil Nadu,Urban,16.0,2.0,1.05,0
2860,33,High School,Uber,1,,44115.0,0.9,9389,108723.0,0.18562822853445488,759.0,0,26300,62,24926.0,20,0,1,3.36,Other,Uber:4.8,91.1,5,0,Yes,Yes,Tamil Nadu,Rural,4.0,0.0,1.05,1
1800,42,Graduate,Upwork,1,13.0,,0.8,7846,,0.29427823139113196,,0,316019,83,27722.0,45,2,3,6.66,Business Expansion,Upwork:4.8,97.6,6,2,No,No,Telangana,Rural,15.0,3.0,1.07,0
2685,22,High School,"Fiverr, Zomato",2,,35375.0,1.4,5267,50336.0,0.4757712252212969,576.0,3,15517,67,44280.0,87,1,0,7.72,Education,Fiverr:3.1; Zomato:4.8,80.8,2,0,No,No,Bihar,Urban,20.0,0.0,0.85,0
3642,41,Graduate,Swiggy,1,11.0,47082.0,1.5,5737,61634.0,0.27918830292946084,,0,30350,69,28071.0,35,1,0,6.22,Education,Swiggy:3.3,68.2,6,2,No,No,Rajasthan,Rural,10.0,1.0,0.93,0
1573,43,High School,"Fiverr, Dunzo",2,5.0,56263.0,1.45,15144,165976.0,0.34522850010734235,804.0,1,151769,93,58572.0,34,3,2,6.29,Home Renovation,Fiverr:4.1; Dunzo:3.5,72.9,7,0,No,No,Maharashtra,Rural,38.5,2.0,1.15,1
4557,25,Graduate,Uber,1,6.0,11323.0,0.9,2710,25495.0,0.17781879954894864,435.0,0,180061,49,13378.0,86,0,3,3.32,Vehicle Purchase,Uber:4.6,95.3,5,1,No,Yes,Delhi,Rural,14.0,1.0,1.25,0
883,29,Graduate,"Swiggy, Fiverr",2,9.0,49735.0,1.35,10337,61474.0,0.2972794681633746,813.0,2,47321,71,38012.0,52,2,2,5.26,Education,Swiggy:4.4; Fiverr:4.1,80.8,3,0,No,No,Uttar Pradesh,Rural,31.5,1.0,0.95,1
2622,29,Postgraduate,"Amazon Flex, Rapido",2,2.0,37046.0,1.1,5717,78739.0,0.12680437938634276,673.0,1,11311,31,15207.0,50,2,1,6.07,Education,Amazon Flex:4.8; Rapido:3.3,79.3,4,0,No,No,Uttar Pradesh,Urban,43.5,2.0,0.95,0
2642,35,High School,Ola,1,12.0,27762.0,0.8,7138,36133.0,0.23714772698928582,,0,240214,26,6905.0,64,3,1,6.22,Debt Consolidation,Ola:4.4,88.8,4,0,No,No,Tamil Nadu,Rural,21.0,1.0,1.05,0
4162,59,Graduate,Dunzo,1,6.0,32432.0,1.15,3461,68783.0,0.15958575961624313,603.0,0,41892,82,57020.0,54,3,0,5.15,Medical Emergency,Dunzo:4.2,80.9,7,0,No,No,Delhi,Rural,59.0,3.0,1.25,0
3993,41,Graduate,Fiverr,1,10.0,29783.0,1.25,3430,60519.0,0.32655949488104113,573.0,3,29059,41,,80,4,3,4.51,Education,Fiverr:4.3,84.2,4,0,No,Yes,Gujarat,,41.0,3.0,1.0,0
2262,56,Graduate,"Zomato, Swiggy",2,7.0,58190.0,1.45,9528,143677.0,0.23904451131601132,875.0,2,12859,54,46136.0,70,4,2,3.87,Vehicle Purchase,Zomato:3.8; Swiggy:3.7,71.8,4,0,No,No,Rajasthan,Rural,40.5,2.0,0.93,1
2964,38,Postgraduate,Uber,1,4.0,32776.0,1.15,7542,,0.13267867813169537,602.0,0,14075,58,15516.0,45,4,4,7.12,Medical Emergency,Uber:4.1,82.3,4,0,Yes,Yes,Rajasthan,Rural,8.0,0.0,0.93,0
1402,47,High School,Ola,1,12.0,45341.0,1.25,6000,56505.0,0.16023130019534118,715.0,0,315994,41,5531.0,11,2,1,6.41,Other,Ola:3.9,77.9,2,0,Yes,Yes,Maharashtra,Rural,55.0,1.0,1.15,0
2297,42,Postgraduate,Amazon Flex,1,1.0,34802.0,1.15,8030,69710.0,0.15605936750139027,654.0,1,425898,87,48659.0,46,3,1,5.85,Vehicle Purchase,Amazon Flex:4.3,83.7,4,0,Yes,No,Uttar Pradesh,Rural,57.0,0.0,0.95,0
3472,58,High School,"Swiggy, Fiverr",2,14.0,48482.0,1.35,10594,82831.0,0.18018931552245626,690.0,0,10750,32,27362.0,43,0,3,4.55,Debt Consolidation,Swiggy:4.4; Fiverr:3.6,76.6,1,1,No,No,Uttar Pradesh,Rural,33.0,2.0,0.95,0
612,26,Graduate,UrbanClap,1,11.0,32500.0,1.15,4043,62792.0,0.20825460934446366,587.0,0,31998,58,43493.0,44,1,1,5.41,Business Expansion,UrbanClap:3.9,76.1,2,0,No,No,Gujarat,Rural,24.0,1.0,1.0,0
170,47,High School,Ola,1,11.0,28899.0,1.1,8132,36438.0,0.3119068590777239,588.0,1,21769,28,29425.0,57,3,0,6.29,Vehicle Purchase,Ola:4.7,92.4,3,0,No,No,Bihar,Rural,54.0,4.0,0.85,0
1126,38,Graduate,"Zomato, Swiggy",2,5.0,61983.0,1.5,8274,120715.0,0.1406254059081932,900.0,1,479921,26,,15,0,3,7.31,Home Renovation,Zomato:5.0; Swiggy:4.7,100.1,3,0,No,No,Gujarat,Rural,29.0,1.0,1.0,1
2471,43,High School,Dunzo,1,6.0,71245.0,1.5,20873,102668.0,0.10981148984081322,900.0,0,11973,84,16741.0,65,1,0,5.34,Debt Consolidation,Dunzo:5.0,103.3,3,0,Yes,Yes,Bihar,Rural,38.0,1.0,0.85,1
1553,43,Postgraduate,Swiggy,1,13.0,47385.0,1.35,10778,120324.0,0.22918707959938395,807.0,1,27811,45,59902.0,16,1,1,5.08,Other,Swiggy:4.3,82.0,4,0,No,No,Rajasthan,Urban,55.0,0.0,0.93,1
717,57,Graduate,"UrbanClap, Rapido",2,14.0,28597.0,0.9,4808,74204.0,0.20308936142922274,576.0,0,45243,93,31353.0,59,2,1,3.07,Education,UrbanClap:3.3; Rapido:3.4,64.1,1,1,No,No,Bihar,Rural,52.5,2.0,0.85,0
1303,58,Graduate,"Upwork, Swiggy",2,3.0,28287.0,0.8,2032,45317.0,0.19569399535241006,618.0,0,217935,79,34487.0,43,2,3,3.12,Business Expansion,Upwork:4.6; Swiggy:4.4,85.1,3,1,Yes,No,Uttar Pradesh,Rural,36.5,1.0,0.95,0
1067,26,High School,Rapido,1,11.0,40771.0,1.3,7621,61491.0,0.1782480767686324,665.0,1,28773,19,38611.0,61,0,2,4.43,Home Renovation,Rapido:5.0,101.2,4,0,Yes,No,Uttar Pradesh,Urban,35.0,3.0,0.95,0
3633,43,Postgraduate,Dunzo,1,4.0,41415.0,1.3,11093,63605.0,0.18164604262065062,666.0,0,17014,68,46669.0,29,2,1,7.25,Business Expansion,Dunzo:3.9,74.9,1,0,No,No,Maharashtra,Rural,53.0,1.0,1.15,0
3858,34,Graduate,UrbanClap,1,11.0,42592.0,1.45,4915,,0.14702870197972956,737.0,0,37487,30,34063.0,52,2,4,4.82,Vehicle Purchase,UrbanClap:3.5,67.1,2,0,No,No,Karnataka,Rural,40.0,1.0,1.1,0
2758,47,High School,"Rapido, Fiverr, Swiggy",3,8.0,59231.0,1.3,6105,105973.0,0.23707664468302925,878.0,1,10969,89,55612.0,15,1,1,6.91,Business Expansion,Rapido:4.6; Fiverr:3.8; Swiggy:4.3,80.3,2,0,No,No,Maharashtra,Rural,30.333333333333332,1.0,1.15,0
4810,58,,"Zomato, Ola",2,11.0,10345.0,1.15,2143,14387.0,0.28061194143542256,421.0,1,35289,99,46774.0,12,4,2,5.71,Education,Zomato:4.3; Ola:4.1,84.5,2,0,Yes,Yes,Maharashtra,Rural,21.5,1.0,1.15,0
3339,55,Graduate,UrbanClap,1,11.0,36735.0,1.2,5135,85415.0,0.11204089238997975,632.0,0,13170,19,64224.0,48,1,1,5.19,Business Expansion,UrbanClap:4.6,93.6,5,0,No,Yes,Karnataka,Rural,42.0,4.0,1.1,0
72,22,High School,"Dunzo, Upwork",2,,51597.0,1.2,10539,97405.0,0.17162089184477342,842.0,0,498859,74,,11,4,2,3.66,Education,Dunzo:3.1; Upwork:3.4,60.5,5,0,No,No,Karnataka,Urban,11.0,5.0,1.1,0
4667,25,Graduate,Zomato,1,,26692.0,0.9,6895,58144.0,0.20714737649306622,528.0,0,44442,56,26253.0,75,1,2,4.15,Debt Consolidation,Zomato:3.9,82.9,5,0,Yes,No,Gujarat,Rural,50.0,0.0,1.0,0
3944,42,High School,Uber,1,,23081.0,0.9500000000000001,5975,57518.0,0.3255588259496472,524.0,1,49235,91,21242.0,39,4,4,4.78,Debt Consolidation,Uber:3.3,65.1,4,0,No,No,West Bengal,Rural,19.0,2.0,0.9,0
4002,43,High School,Rapido,1,10.0,21540.0,1.5,3236,,0.1573644090243643,463.0,0,159149,40,47640.0,86,0,0,4.08,Other,Rapido:3.2,64.2,5,0,Yes,No,Rajasthan,Rural,46.0,2.0,0.93,0
4470,51,Graduate,Fiverr,1,3.0,27596.0,1.3,2938,59249.0,0.14112401326872326,,0,44802,46,22156.0,14,4,0,3.72,Medical Emergency,Fiverr:4.9,97.5,1,0,Yes,Yes,Delhi,Urban,6.0,1.0,1.25,0
1630,23,High School,Fiverr,1,13.0,66977.0,1.15,10347,173252.0,0.1062605638720616,,0,255917,18,53664.0,32,3,2,3.61,Business Expansion,Fiverr:4.6,89.7,4,0,Yes,No,Karnataka,Rural,15.0,0.0,1.1,1
1236,34,High School,Rapido,1,12.0,30067.0,0.9500000000000001,1696,72450.0,0.16203727544661314,652.0,0,42851,86,,22,4,0,6.64,Other,Rapido:4.1,85.1,2,0,No,Yes,Maharashtra,Rural,46.0,5.0,1.15,0
3439,24,High School,Fiverr,1,5.0,36239.0,1.1,10249,96481.0,0.25477006071881914,663.0,0,354045,60,50775.0,10,4,2,3.88,Medical Emergency,Fiverr:3.5,67.7,2,0,No,No,Karnataka,Rural,39.0,3.0,1.1,0
1274,28,High School,"Rapido, Upwork",2,1.0,38662.0,0.8500000000000001,4004,85991.0,0.2758559666103934,651.0,0,38765,99,68580.0,36,4,3,6.38,Other,Rapido:3.4; Upwork:4.7,81.1,5,0,Yes,Yes,Bihar,Rural,40.0,0.0,0.85,1
2747,32,Graduate,Zomato,1,1.0,37480.0,1.4,10247,90489.0,0.32231300586878336,672.0,2,395983,50,31179.0,32,4,3,4.32,Medical Emergency,Zomato:4.0,75.6,1,0,No,No,Uttar Pradesh,Rural,18.0,2.0,0.95,0
2995,51,Graduate,"Upwork, Dunzo, Zomato",3,12.0,36085.0,1.0,10482,67824.0,0.23462620036302054,649.0,1,204205,48,33848.0,84,1,1,5.98,Other,Upwork:4.3; Dunzo:4.2; Zomato:4.6,89.1,4,0,No,No,Karnataka,Rural,19.333333333333332,2.0,1.1,0
2427,46,Graduate,"Fiverr, Dunzo",2,14.0,22470.0,0.8,3752,48361.0,0.18149372604448485,508.0,0,94813,55,53846.0,21,0,0,6.77,Vehicle Purchase,Fiverr:4.7; Dunzo:4.0,83.6,2,0,No,No,Delhi,Rural,30.5,1.0,1.25,0
3334,50,High School,Dunzo,1,,42204.0,1.2,9089,119534.0,0.14788815052092696,771.0,1,389473,69,20139.0,33,4,2,5.49,Debt Consolidation,Dunzo:3.7,70.1,7,0,No,No,Gujarat,Rural,57.0,1.0,1.0,1
2731,56,Graduate,Dunzo,1,10.0,31657.0,1.45,4447,56532.0,0.12191739157994551,657.0,0,14111,74,60644.0,54,2,2,5.54,Debt Consolidation,Dunzo:3.6,72.0,3,0,No,No,Karnataka,Urban,56.0,3.0,1.1,0
1367,23,Postgraduate,"Fiverr, Amazon Flex",2,10.0,59693.0,1.4,5363,99320.0,0.2860079987855877,854.0,0,68514,64,68340.0,14,1,4,5.26,Other,Fiverr:4.8; Amazon Flex:4.6,89.8,1,1,No,No,Gujarat,Rural,18.0,0.0,1.0,0
